likes,dislikes,comment_count,views
32908,4266,4976,439182
3221,545,740,543529
113266,2060,9955,668333
9684,265,1641,107387
42025,3983,2620,796841
2208,199,319,169453
1496,217,121,88638
4030,165,310,112617
306921,19515,28269,3368378
74294,1858,6308,878163
11603,182,1313,116455
445947,10306,35394,4733057
125180,1451,4805,1288992
106576,991,6449,1122810
32908,4266,4976,439182
3221,545,740,543529
113266,2060,9955,668333
9684,265,1641,107387
42025,3983,2620,796841
490186,12134,36704,5633868
57026,2227,2666,903198
175181,4182,14250,1682462
66937,1403,6768,529341
138134,1771,5035,1559072
30843,1137,2105,411415
36405,5389,5461,551849
113094,1069,6604,1252636
29355,1162,4214,189977
3870,692,796,742367
10537,352,1280,100806
13303,458,1855,221597
15512,378,1399,146739
939,148,136,30795
3180,106,336,74595
43543,4167,2635,851870
2616,256,341,218095
4889,227,302,173509
490186,12134,36704,5633868
57028,2227,2666,903198
175183,4182,14250,1682462
66939,1403,6768,529341
138134,1771,5035,1559072
30844,1137,2105,411415
36405,5389,5461,551849
113094,1069,6604,1252636
29355,1162,4214,189977
3870,692,796,742367
10537,352,1280,100806
13303,458,1855,221597
15513,378,1399,146739
224689,3590,15599,2041493
75542,3448,3430,1441545
511378,12846,37554,6072185
192447,5055,15495,2117739
26727,1237,1215,655458
77663,1856,7401,779617
36853,1668,2323,603602
142736,1866,5155,1669431
8815,128,931,105815
36739,1589,4933,294643
13171,571,1546,176719
20213,557,1839,249260
2647,206,214,346074
37639,5829,5691,597662
115618,1088,6643,1304271
3736,369,526,59552
14748,544,2026,284009
1134,174,144,44371
3776,132,391,118846
20987,1124,2970,1225827
224691,3590,15599,2041493
75542,3448,3430,1441545
511378,12846,37554,6072185
192447,5055,15495,2117739
26727,1237,1215,655458
77663,1856,7401,779645
36853,1668,2323,603602
142736,1866,5155,1669431
8815,128,931,105815
36739,1589,4933,294643
13171,571,1546,176719
272090,4662,17702,2917874
83496,4096,3834,1769461
30080,1619,1343,847095
200846,5525,15986,2367342
40221,2086,2520,720168
521545,13247,38022,6325510
82222,2093,7702,934715
11472,208,1088,166232
1214,141,470,198163
145972,1917,5243,1738097
39070,1675,5100,329166
5052,525,585,101552
14323,710,1640,217230
762,40,220,40324
21228,614,1937,269725
38209,6045,5757,624472
116845,1100,6682,1331359
15721,610,2084,330996
19827,488,2176,1044742
272090,4662,17702,2917874
83496,4096,3834,1769461
30080,1619,1343,847095
200846,5525,15986,2367342
40222,2086,2520,720168
521545,13247,38022,6325610
82222,2093,7702,934715
11472,208,1088,166232
292246,5213,18233,3344356
67840,1628,2862,762461
38649,890,3626,1558082
131982,2041,8721,1042803
5743,327,454,111600
39955,335,1257,1790574
87925,4472,3927,1957425
31576,1833,1338,936427
1118,157,224,203153
208415,5856,16014,2576412
42347,2305,2590,803403
84694,2216,7792,1026726
528175,13443,38184,6483404
1296,102,151,77373
13271,238,1214,205243
1009,62,282,73509
40377,1728,4982,349858
5636,590,616,122231
292246,5213,18233,3344356
67840,1628,2862,762461
38649,890,3626,1558082
131982,2041,8721,1042803
5743,327,454,111600
39955,335,1257,1790574
87925,4472,3927,1957425
31576,1833,1338,936427
1118,157,224,203153
78254,1989,3089,1017344
307917,5720,18844,3716098
7710,785,531,264772
52353,1339,4567,2421066
7992,1186,514,220403
149686,2424,9360,1333424
8111,591,1445,159259
1060,105,373,74555
52085,442,1579,2444765
2443,369,171,299198
3248,159,174,142883
734,46,38,52174
9839,586,782,218020
2295,150,118,52056
26942,746,3011,1336226
43659,2428,2655,859823
1526,118,163,101748
215444,6164,16324,2800717
86142,2275,7873,1080897
1321,385,213,37916
78255,1989,3089,1017344
307917,5720,18844,3716098
7710,785,531,264772
52353,1339,4567,2421066
7992,1186,514,220403
149686,2424,9360,1333424
8111,591,1445,159259
1060,105,373,74555
52085,442,1579,2444765
1951,278,339,210248
37330,1016,2689,368874
82377,2128,3171,1122402
317774,6054,18927,4032588
8818,1128,565,403021
9903,786,1643,251049
58557,1561,5138,2879099
8952,1382,547,286008
4119,246,214,245512
156562,2613,9679,1468166
3022,505,198,440090
1497,141,169,88972
64341,576,1606,3182787
8398,952,776,124589
2898,200,138,77275
804,57,38,63973
687,56,90,22012
1951,278,339,210248
37330,1016,2689,368874
82377,2128,3171,1122402
317774,6054,18927,4032588
8818,1128,565,403021
9903,786,1643,251049
3553,626,587,657319
29857,2319,1031,595885
45309,1374,3069,548709
10597,713,1626,156893
2442,251,221,194254
6965,276,827,101158
84711,2206,3426,1184742
9452,1325,640,517331
325732,6304,19249,4291925
11033,921,1791,306684
595,84,144,58562
62375,1683,5381,3186914
4706,311,253,332987
9834,1528,577,343884
163902,2781,9946,1595709
3553,626,587,657319
29857,2319,1031,595885
45309,1374,3069,548709
10597,713,1626,156893
3914,690,607,771064
32016,2688,1085,694602
3263,117,122,134097
46965,1436,3104,587186
11545,782,1722,188760
22336,634,1761,245866
1184,233,308,163975
2766,309,259,232228
3423,93,285,43159
7590,310,874,121439
9573,227,711,308766
85611,2228,3434,1209052
9631,1383,641,560120
328356,6380,19368,4375355
11466,987,1844,329931
4962,328,279,383969
3914,690,607,771064
32016,2688,1085,694602
3263,117,122,134097
46965,1436,3104,587186
34162,891,1522,855046
154957,3802,11225,5221478
25245,6005,2276,335918
16002,493,716,352379
4151,760,634,865458
33200,2920,1132,760633
3996,166,134,207256
26549,905,2017,361576
5789,127,614,76364
30247,1439,4090,1746394
1675,76,516,40530
1475,317,381,218394
12176,840,1781,220563
48325,1481,3150,619206
3114,342,275,285643
19469,685,1337,1144879
34162,891,1522,855410
154957,3802,11225,5221478
25245,6005,2276,335918
16003,493,716,352379
39689,1158,1745,1110671
36186,10749,3303,727918
215764,6265,15989,8751813
17587,552,784,425468
917,111,276,65236
878,101,157,150964
4838,395,385,99102
265720,3950,14870,7172963
4359,195,141,251223
33836,3014,1154,856754
39689,1158,1745,1110671
36186,10749,3303,727918
215764,6265,15989,8751813
17587,552,784,425468
124652,830,8074,945296
41070,1104,2526,536018
39841,12613,3558,895240
42190,1255,1805,1241704
68073,1483,5841,509985
236413,7293,17843,10385603
2630,179,547,199505
803,111,150,146348
1186,152,324,111827
18346,601,821,465965
10829,253,1109,465298
124653,830,8074,945296
41070,1104,2526,536018
39841,12613,3558,895240
42190,1255,1805,1241704
68073,1483,5841,509985
54585,1542,2176,1175392
158250,1351,9577,1589351
3236,681,314,101318
47406,1382,2728,723969
6942,562,1146,558059
1058,87,171,94361
87181,2178,7011,784125
3484,134,118,131828
41465,13350,3699,967657
743,23,89,32303
9918,260,833,113364
248097,7884,18884,11362844
1321,178,341,138293
54587,1542,2176,1175392
158250,1351,9577,1589578
3236,681,314,101318
35108,1611,1935,1171185
66926,2145,2588,1707139
1514,178,270,165058
169047,1541,10005,1853928
4333,219,142,244230
4065,1007,344,163780
15117,1071,1948,1141425
50481,1522,2849,815925
1360,142,153,84938
98051,2625,7556,945068
1018,38,106,63314
42392,13678,3774,1008063
35108,1611,1935,1171185
66926,2145,2588,1707139
1514,178,270,165058
169047,1541,10005,1853928
4333,219,142,244230
43262,2714,2465,1790202
63749,4237,8375,571739
3489,485,469,575751
71857,2399,2852,1957803
2008,218,201,160866
173739,1605,10206,1973647
2541,48,159,95067
4655,240,148,289676
4202,131,544,115454
4760,1233,387,214393
20166,1376,2404,1556513
5651,154,467,89587
1820,34,172,401689
316,31,6,60999
52785,1616,2929,882156
107317,3026,7931,1102828
43262,2714,2465,1790202
63749,4237,8375,571739
3489,485,469,575751
71857,2399,2852,1957803
13105,4119,874,300950
185012,4025,28407,1387089
22198,885,1020,771646
76482,5987,9629,943684
18139,1581,903,363132
4199,632,509,791903
3933,157,240,223843
3456,79,188,167128
75229,2558,2983,2125133
2605,50,120,46729
346,29,9,66085
2458,310,260,35759
176257,1651,10257,2034931
13106,4119,874,300950
185012,4025,28407,1387089
22198,885,1020,771646
76482,5987,9629,943684
18139,1581,903,363132
4199,632,509,791903
3933,157,240,223843
51764,2417,2897,1044478
18295,6569,1203,557293
216075,5159,32572,1937449
23448,2478,1187,646076
23543,971,1048,872593
82157,6775,10019,1130381
4846,223,229,225053
3448,116,441,122288
1599,220,276,253691
2431,86,177,145073
2663,88,215,97708
51764,2417,2897,1044478
18295,6569,1203,557293
216075,5159,32572,1937449
23448,2478,1187,646076
23543,971,1048,872593
82157,6775,10019,1130381
4846,223,229,225053
3448,116,441,122288
159827,5407,31418,1541106
60845,3057,3352,1422041
21771,8234,1395,751285
5911,316,277,358347
25592,2870,1354,764358
85209,7142,9576,1230888
4139,170,559,179155
1079,141,226,204426
24208,1005,1097,923837
4043,380,1022,423697
159827,5407,31418,1541106
60845,3057,3352,1422041
21771,8234,1395,751285
5911,316,277,358347
25592,2870,1354,764358
194090,8506,36732,2293252
53777,1570,4476,587830
65474,3366,3424,1616618
2115,744,461,101297
27610,10604,1622,1068762
3555,67,156,73823
6562,373,291,462957
27216,3153,1370,845371
38509,899,3455,419843
1097,125,230,176153
86840,7313,9696,1287615
4488,191,593,209380
194090,8506,36732,2293252
53777,1570,4476,587830
65474,3366,3424,1616618
2115,744,461,101297
212235,10908,39183,2812952
6302,190,298,269428
1411,166,456,105730
37837,492,1199,639560
63481,2097,5011,813766
8184,188,991,67962
2592,917,498,161238
8903,202,1496,89483
4208,85,167,96543
47319,1246,4164,614594
2233,301,147,54872
2175,341,151,34414
32561,12435,1933,1308694
27902,3241,1378,878191
348,21,45,25954
212235,10908,39183,2812952
6302,190,298,269428
1411,166,456,105730
37838,492,1199,639560
63481,2097,5011,813766
38106,5976,2908,860361
49744,1890,1990,708458
224606,12286,40739,3253680
3857,608,1027,523845
46708,1665,3577,632326
39648,323,2687,384316
8125,334,371,490570
1695,238,248,123973
10887,353,1245,148021
66699,2274,5192,906263
2798,1007,538,197843
38106,5976,2908,860361
49744,1890,1990,708458
224606,12286,40739,3253680
3857,608,1027,523845
46708,1665,3577,632326
39648,323,2687,384316
8125,334,371,490570
34095,825,2392,391161
6437,845,1691,180877
34095,825,2392,391161
6437,845,1691,180877
34095,825,2392,391161
6437,845,1691,180877
34095,825,2392,391161
6437,845,1691,180877
39664,1058,2818,578387
2495,401,331,456666
10022,570,1551,170215
39664,1058,2818,578387
2495,401,331,456666
10022,570,1551,170215
22494,1513,1599,256993
7280,224,339,320005
1216,150,384,197466
67055,2690,2350,1128939
41833,1165,2958,640005
10761,659,1585,208054
7880,1085,2038,295680
22494,1513,1599,256993
7280,224,339,320005
1216,150,384,197466
29808,2610,2138,480847
6203,203,316,215725
16917,300,1175,269941
1209,83,62,93391
56305,9718,3943,1679684
22986,513,1254,1123139
29808,2610,2138,480847
6203,203,316,215725
16917,300,1175,269941
7488,316,333,384964
86992,2218,2583,1488469
31769,2927,2267,555640
24330,1519,1327,286617
3879,110,115,132878
2243,202,113,299873
18643,355,1237,324887
4787,182,440,65982
1940,112,373,111822
7488,316,333,384964
86992,2218,2583,1488469
31769,2927,2267,555640
9987,509,434,548779
1380,203,201,266511
29770,2030,1603,428638
5136,168,123,213580
90737,2398,2620,1626112
32623,3060,2288,589571
5939,234,495,102852
19737,377,1272,361444
2199,137,432,146070
9987,509,434,548779
1380,203,201,266511
29770,2030,1603,428638
82423,3086,3048,1219484
40862,1102,1947,987793
40095,1472,4497,360604
10503,567,440,633542
6510,215,143,293471
1522,231,204,318353
3692,529,264,62575
31669,2212,1679,499798
33133,3138,2329,611237
82423,3086,3048,1219484
40862,1102,1947,987793
40095,1472,4497,360604
10503,567,440,633542
6510,215,143,293471
1522,231,204,318353
46485,1816,4099,494422
8061,871,2042,1147420
86201,3337,3186,1371206
39738,985,2396,509722
32894,960,2096,366152
35839,542,3896,524215
6977,674,1245,211314
42989,1857,4854,454150
11279,277,1002,250312
17668,509,1924,162592
2321,223,362,152389
7372,213,1064,79804
8518,394,395,579153
8272,287,160,423099
4821,155,363,82480
3050,74,185,35374
4238,653,324,81043
46485,1816,4099,494422
8061,871,2042,1147420
86201,3337,3186,1371206
39738,985,2396,509722
32894,960,2096,366152
35839,542,3896,524215
6977,674,1245,211314
42989,1857,4854,454150
11279,277,1002,250312
26743,818,2766,336250
4677,1023,876,852673
45439,1223,2598,667686
51316,2191,4370,609236
9436,195,1198,103008
8823,949,1404,350799
1691,324,237,262512
44396,736,4597,782826
88385,3465,3225,1456304
36216,1129,2231,456531
44387,1990,5032,502918
12319,304,1057,284230
2711,271,394,201690
8642,263,1127,115263
3339,54,390,71676
4205,127,233,70921
9041,429,409,674671
26743,818,2766,336250
4677,1023,876,852673
45439,1223,2598,667686
51316,2191,4370,609236
9436,195,1198,103008
8823,949,1404,350799
1691,324,237,262512
10552,956,1181,337085
37289,4448,4642,627524
5663,348,123,327235
11336,314,1363,156593
30263,965,2965,426507
1157,155,257,200272
11605,916,974,145436
2061,419,332,348495
3808,138,225,56716
47148,1297,2747,720866
10620,87,488,473986
9604,1074,1465,411682
53357,2341,4475,656359
12258,343,1835,163399
660,109,100,22659
1632,119,167,110973
37074,1167,2181,481582
89362,3518,3197,1494098
10552,956,1181,337085
37289,4448,4642,627524
5663,348,123,327235
12990,1384,1353,521114
43329,5500,5415,804181
6653,453,152,448912
7581,330,339,324045
4929,61,220,50400
1660,50,494,43566
14978,1287,1175,234085
602,34,12,92426
13817,121,549,699884
12046,349,1390,176748
33483,1051,3138,492302
2441,198,248,165496
903,183,123,47048
12990,1384,1353,521114
43329,5500,5415,804181
6653,453,152,448912
7581,330,339,324045
108347,1200,6292,1107579
26070,6626,2096,502401
13215,984,638,219354
14724,649,494,312341
9810,526,420,600782
14177,1593,1423,630164
49752,1108,5713,443578
7201,506,170,524765
45816,5930,5734,889930
2956,251,318,78748
1045,144,220,182345
6827,108,294,85851
8496,70,764,75166
828,49,17,152318
2532,132,201,100904
108353,1200,6292,1107579
26070,6626,2096,502401
13215,984,638,219354
14724,649,494,312341
9810,526,420,600782
14177,1593,1423,630164
49752,1108,5713,443578
7201,506,170,524765
131783,1723,7134,1679925
23804,1325,755,680498
2606,310,553,279491
28615,713,2336,553008
50250,1025,1609,1171054
31500,8533,2367,713610
16772,1421,800,340391
66815,1905,7164,805527
11046,658,450,811772
4143,388,378,166763
723,39,27,131793
14651,1656,1473,689959
7836,553,177,608710
3248,209,258,189965
131783,1723,7134,1679925
23804,1325,755,680498
2606,310,553,279491
28615,713,2336,553008
50250,1025,1609,1171054
31500,8533,2367,713610
16772,1421,800,340391
4601,704,844,665141
139375,1897,7436,1895759
28168,1732,911,890576
32365,904,2609,742232
8219,494,461,122098
58443,1297,1804,1546091
7005,166,703,65080
33259,9196,2463,796838
18092,1568,839,382162
1289,308,256,79313
71095,2092,7445,906991
11643,749,464,929480
4425,440,388,190811
869,52,28,172139
4601,704,844,665141
139375,1897,7436,1895759
28168,1732,911,890576
32365,904,2609,742232
8219,494,461,122098
58443,1297,1804,1546091
7005,166,703,65080
133808,4162,13136,1245097
4018,749,579,724051
14120,843,1200,515485
30297,1712,2205,391055
34352,1050,2805,871812
11906,996,654,265425
8036,380,1450,118369
30343,1920,979,1033138
142947,1975,7529,2013522
3553,142,122,161647
8258,237,863,105495
1627,399,299,119417
63370,1421,1867,1779901
18985,1649,781,409044
133808,4162,13136,1245097
4018,749,579,724051
14120,843,1200,515485
30297,1712,2205,391055
34352,1050,2805,871812
11906,996,654,265425
8036,380,1450,118369
30343,1920,979,1033138
142947,1975,7529,2013522
164619,5693,15450,1972833
8311,1550,1648,1187974
17402,1238,1431,811388
34804,2257,2505,529907
14122,1384,764,383777
9740,543,1579,194340
36020,1152,2913,986271
4299,192,143,225327
32052,2084,1039,1152828
3272,163,197,137730
145476,2035,7647,2103668
1264,56,58,64599
9228,281,926,138030
164619,5693,15450,1972833
8311,1550,1648,1187974
17402,1238,1431,811388
34804,2257,2505,529907
14122,1384,764,383777
9740,543,1579,194340
36020,1152,2913,986271
35062,1646,2796,345973
54606,1924,7642,491136
176571,6323,16268,2252895
46729,778,3500,901853
8705,560,587,137252
10109,1956,1862,1624599
18828,1411,1533,964692
36665,2484,2629,596121
15537,1614,769,457399
10503,621,1661,234166
4769,261,281,227900
529,61,5,196454
4598,206,144,257109
35062,1646,2796,345973
54606,1924,7642,491136
176571,6323,16268,2252895
